order_id,user_id,order_date,status,total_amount
558,3006,2025-11-14T10:10:12,completed,447.02
559,2613,2025-08-07T15:05:42,completed,208.36
560,3984,2025-09-15T15:26:57,completed,525.78
561,2499,2024-10-06T08:51:30,completed,395.03
562,294,2024-11-22T06:27:49,returned,498.47
563,2278,2025-10-02T21:18:03,completed,143.15
564,4996,2025-10-26T12:07:58,completed,26.99
565,1686,2024-11-22T20:47:37,completed,624.98
566,4987,2024-11-13T09:04:04,completed,812.14
567,4842,2024-03-25T18:08:25,completed,439.74
568,3503,2024-03-17T12:30:20,completed,2397.37
569,3798,2025-06-23T06:34:51,completed,581.8
570,1952,2025-07-03T03:11:36,completed,140.82
571,2048,2024-09-22T15:19:32,completed,309.7
572,2964,2024-10-19T01:44:47,completed,611.92
573,1019,2023-12-17T04:13:31,completed,102.89
574,304,2025-10-06T12:31:54,cancelled,207.26
575,4748,2024-03-15T11:05:23,cancelled,476.88
576,3609,2025-08-01T10:13:08,completed,327.71
577,407,2024-07-31T04:02:33,completed,709.92
578,1868,2024-09-19T10:46:08,completed,398.74
579,367,2025-10-04T02:32:01,completed,61.03
580,635,2025-04-02T04:49:15,completed,684.2
581,585,2024-03-23T04:36:24,completed,984.01
582,2409,2024-10-03T09:35:04,completed,79.28
583,4844,2024-09-07T05:13:05,completed,652.15
584,2819,2023-12-08T23:56:18,cancelled,364.5
585,3122,2024-10-30T13:20:32,completed,967.0
586,4492,2025-08-03T20:11:23,completed,532.48
587,422,2025-08-24T01:25:06,completed,594.23
588,2693,2025-04-25T04:12:50,completed,285.15
589,3359,2025-10-31T09:03:55,completed,184.34
590,3967,2024-04-10T08:44:25,completed,414.77
591,1027,2024-03-24T11:27:11,cancelled,294.45
592,1132,2025-03-02T17:02:18,completed,123.81
593,4049,2024-04-19T00:12:44,completed,365.13
594,4544,2024-05-14T16:56:45,completed,21.87
595,3535,2024-02-09T19:57:00,completed,434.11
596,3180,2023-12-10T21:24:30,cancelled,124.51
597,2404,2024-09-27T02:05:36,completed,1338.92
598,3350,2024-11-28T23:58:45,completed,604.41
599,4830,2024-03-23T14:13:26,cancelled,427.79
600,4818,2024-06-25T13:38:44,completed,438.82
601,4164,2024-08-16T03:54:00,completed,379.86
602,1174,2024-04-29T18:20:12,completed,914.23
603,972,2023-12-15T00:02:44,completed,295.6
604,2126,2024-12-18T10:39:02,returned,563.12
605,1384,2024-09-27T19:37:16,completed,1104.14
606,4679,2024-03-30T03:07:08,completed,302.0
607,898,2024-07-20T21:57:04,completed,354.34
608,2898,2025-09-02T16:04:28,completed,396.38
609,4202,2025-09-21T08:08:50,completed,462.74
610,3551,2025-01-27T20:06:59,completed,1051.33
611,66,2024-06-30T20:01:30,completed,676.62
612,2174,2024-05-23T01:15:24,completed,144.89
613,1627,2024-04-23T16:44:23,completed,751.96
614,27,2024-12-10T01:33:14,completed,93.17
615,3426,2025-03-13T11:55:35,completed,798.07
616,2459,2025-06-12T07:10:43,completed,734.0
617,2354,2024-12-19T20:28:28,completed,62.33
618,3808,2024-10-29T08:54:49,cancelled,1195.61
619,4008,2024-10-31T02:52:53,completed,671.13
620,4607,2025-09-19T14:48:32,completed,405.47
621,3484,2024-03-31T07:09:41,completed,867.23
622,4392,2024-12-10T16:36:16,completed,936.82
623,173,2025-04-28T07:05:56,completed,179.59
624,4530,2024-01-13T13:54:12,completed,103.23
625,1287,2024-08-28T15:10:18,completed,401.64
626,3063,2024-02-18T12:05:10,completed,11.75
627,165,2024-01-19T03:06:29,completed,245.03
628,1286,2024-08-05T06:18:40,completed,127.42
629,2232,2025-05-29T13:07:54,completed,933.3
630,627,2024-12-02T10:13:31,completed,623.8
631,1244,2025-03-14T06:25:51,completed,304.82
632,2558,2024-07-09T21:14:20,completed,140.65
633,1661,2024-03-17T01:13:33,completed,1003.87
634,4072,2024-05-28T19:26:50,completed,422.74
635,1178,2025-01-04T02:19:34,completed,941.86
636,1905,2024-12-16T01:01:59,completed,172.24
637,1234,2025-08-13T08:29:21,completed,291.15
638,4004,2024-05-14T05:56:55,completed,233.38
639,3957,2024-10-16T13:07:46,completed,500.33
640,1362,2024-12-13T03:35:58,completed,755.45
641,3272,2023-12-08T05:37:19,completed,440.71
642,2221,2024-07-24T09:34:04,completed,193.35
643,3042,2025-04-01T16:03:44,completed,168.44
644,1109,2024-03-30T08:27:05,completed,707.76
645,46,2024-08-17T03:29:12,completed,232.0
646,776,2025-03-31T20:29:48,completed,319.99
647,1852,2024-07-26T10:06:52,completed,411.27
648,3492,2025-05-12T11:38:45,completed,467.48
649,4597,2025-03-22T13:11:41,completed,191.12
650,839,2024-10-26T08:58:49,completed,168.43
651,4852,2025-03-17T05:26:16,completed,904.72
652,3896,2024-03-01T19:17:18,completed,218.4
653,3602,2025-03-07T12:13:01,completed,63.06
654,4589,2024-03-07T16:36:10,completed,203.03
655,4960,2025-01-12T13:01:57,completed,1056.91
656,2853,2024-07-04T02:49:54,completed,2057.1
657,3134,2024-08-19T02:24:07,completed,1258.97
658,4119,2025-06-13T02:20:01,cancelled,671.9
659,2073,2024-09-13T03:43:28,completed,864.56
660,3857,2025-08-16T01:46:32,returned,780.9
661,313,2025-05-15T22:43:44,completed,461.42
662,979,2025-09-29T07:50:03,completed,733.02
663,137,2024-03-06T16:28:13,completed,1443.49
664,3001,2024-09-10T05:07:36,completed,885.9
665,1414,2025-02-09T06:21:37,completed,207.58
666,27,2024-11-29T22:59:52,completed,286.25
667,706,2024-01-16T04:37:25,completed,190.68
668,708,2023-12-11T22:01:22,completed,88.82
669,86,2024-11-09T10:01:49,completed,943.8
670,2522,2024-09-10T13:20:50,completed,781.34
671,2352,2024-10-17T01:20:34,completed,418.46
672,2235,2024-06-06T07:42:31,completed,222.6
673,758,2024-05-08T20:25:52,completed,263.91
674,1397,2024-08-07T12:42:31,completed,611.28
675,2365,2025-05-15T18:23:27,completed,760.69
676,2116,2024-05-27T11:29:41,completed,330.87
677,1528,2025-11-04T02:14:31,completed,192.07
678,4821,2025-10-05T08:47:37,cancelled,435.32
679,65,2025-10-29T04:42:57,completed,54.6
680,2933,2024-07-27T22:00:04,completed,222.31
681,3740,2025-04-03T12:06:30,completed,720.35
682,3954,2025-11-08T10:28:49,completed,241.96
683,4154,2025-10-28T15:24:15,completed,610.11
684,234,2024-12-02T00:40:13,completed,965.58
685,4294,2025-07-31T07:01:05,completed,1951.18
686,7,2024-07-03T01:22:18,completed,44.79
687,1935,2025-02-01T05:45:33,completed,343.93
688,3066,2024-08-18T20:03:56,completed,344.96
689,1741,2025-02-18T12:02:43,cancelled,193.77
690,1094,2025-08-05T17:43:44,completed,733.06
691,3479,2024-08-11T07:18:27,completed,371.51
692,4805,2025-05-23T13:41:41,completed,651.23
693,1885,2024-04-27T03:21:10,completed,50.96
694,3147,2025-10-28T15:41:58,completed,339.26
695,3938,2024-03-05T21:48:59,completed,1845.59
696,101,2024-08-04T03:17:09,completed,230.07
697,3983,2025-07-27T05:52:39,completed,217.36
698,3689,2025-04-02T13:55:51,completed,363.37
699,3474,2025-02-14T15:52:01,completed,8.44
700,4835,2025-11-05T01:15:33,completed,230.22
701,398,2024-05-23T23:23:29,completed,186.72
702,4910,2025-05-31T03:55:13,completed,384.58
703,193,2025-03-02T15:07:47,completed,226.15
704,2439,2025-03-15T11:41:16,completed,267.98
705,3246,2024-05-30T06:13:19,completed,76.6
706,4043,2025-08-20T21:18:27,completed,310.53
707,4289,2025-08-25T19:24:08,completed,77.64
708,829,2024-06-08T15:25:54,completed,1536.94
709,3551,2024-12-11T15:49:39,cancelled,552.97
710,401,2025-02-07T16:31:29,completed,282.04
711,1522,2024-11-27T00:42:38,completed,301.28
712,154,2025-10-19T21:04:31,completed,354.63
713,1842,2023-12-13T05:28:49,completed,365.44
714,4992,2024-07-28T15:12:26,completed,273.02
715,3897,2024-12-29T00:52:55,cancelled,412.2
716,1244,2025-10-12T05:51:05,completed,110.13
717,4681,2024-02-10T09:40:42,cancelled,701.64
718,2391,2024-09-21T12:50:22,completed,314.31
719,1366,2025-07-02T20:29:13,completed,49.77
720,2326,2024-03-22T09:26:05,completed,271.11
721,3101,2025-03-26T12:45:56,completed,203.02
722,1304,2024-08-03T23:58:16,completed,1758.51
723,2604,2024-01-30T07:34:24,completed,499.88
724,3801,2025-01-12T05:33:16,completed,691.91
725,806,2024-12-13T11:40:56,completed,172.08
726,4124,2024-11-21T13:02:29,returned,16.3
727,4996,2025-03-10T05:09:45,completed,476.16
728,187,2025-10-27T13:07:49,completed,551.33
729,3869,2025-10-20T03:39:55,cancelled,494.97
730,1982,2025-06-15T11:33:50,completed,1246.72
731,3329,2024-06-21T18:37:28,completed,1279.54
732,490,2024-01-19T03:28:09,completed,24.75
733,3273,2024-11-11T06:53:41,completed,394.77
734,849,2024-09-25T18:07:13,completed,396.85
735,1385,2025-07-24T00:17:39,completed,965.96
736,607,2024-04-26T05:03:24,completed,302.38
737,3690,2025-08-03T18:26:46,completed,74.31
738,4275,2025-07-18T04:42:59,completed,358.33
739,2513,2024-06-29T16:49:22,cancelled,357.97
740,2416,2025-06-03T02:48:30,completed,267.52
741,1734,2024-03-18T07:09:20,completed,361.96
742,4234,2024-09-05T17:17:06,completed,1292.29
743,3067,2025-09-16T15:31:07,completed,806.97
744,2534,2025-07-24T06:22:20,completed,395.69
745,1614,2024-01-13T00:07:28,completed,11.04
746,4294,2024-11-30T03:10:17,completed,970.76
747,2224,2024-06-06T16:34:39,completed,44.33
748,459,2024-05-19T15:07:24,completed,371.02
749,2008,2025-04-02T21:09:55,completed,679.36
750,522,2023-11-30T12:48:17,cancelled,117.66
751,4798,2024-08-08T07:36:24,completed,391.8
752,2613,2024-08-30T19:21:20,completed,46.28
753,1618,2025-08-29T19:57:38,completed,286.82
754,4766,2025-03-24T05:41:24,completed,1104.16
755,3336,2024-12-06T23:19:50,completed,244.22
756,2325,2025-02-06T14:03:06,cancelled,173.87
757,4598,2024-03-20T15:45:59,completed,1866.58
758,4175,2025-07-28T20:49:20,completed,338.12
759,775,2024-06-27T00:27:29,cancelled,412.17
760,1586,2024-08-02T17:47:09,completed,212.1
761,2459,2024-12-08T15:18:31,cancelled,82.41
762,3246,2024-07-29T04:24:35,completed,1516.25
763,1874,2025-03-11T21:38:15,cancelled,377.08
764,2509,2025-10-14T04:10:53,completed,157.47
765,4615,2025-01-17T17:26:05,completed,64.76
766,3349,2024-05-01T13:14:46,completed,248.99
767,2097,2025-08-29T06:54:19,completed,194.29
768,4572,2025-08-18T20:57:53,completed,222.85
769,2245,2025-04-12T19:14:53,completed,471.04
770,4858,2024-04-22T08:05:55,completed,1897.27
771,2262,2025-11-14T15:04:31,completed,71.47
772,607,2025-03-06T07:43:16,completed,979.22
773,721,2025-03-12T03:25:25,completed,134.06
774,4351,2024-02-29T15:36:24,completed,409.49
775,2960,2024-07-14T18:38:12,cancelled,164.03
776,1866,2025-06-19T19:49:36,completed,399.66
777,4945,2024-01-14T04:51:49,completed,216.53
778,3985,2025-06-21T10:30:24,completed,1014.99
779,4131,2025-10-15T09:13:42,completed,289.53
780,550,2024-04-27T13:53:27,completed,60.61
781,1297,2025-01-07T18:40:36,completed,1368.45
782,3531,2025-08-09T15:30:14,completed,741.54
783,2707,2024-12-23T17:32:20,completed,829.73
784,176,2024-07-04T13:15:17,completed,28.68
785,1846,2024-06-07T23:09:55,completed,338.9
786,2676,2025-08-03T07:46:42,completed,1007.11
787,4726,2024-09-15T05:12:09,completed,478.07
788,1044,2024-10-21T17:01:06,completed,1625.99
789,1125,2025-05-25T08:52:42,completed,1463.17
790,3271,2025-08-24T23:26:51,completed,393.18
791,4232,2025-09-20T11:23:15,completed,905.1
792,1565,2023-12-06T15:20:26,completed,131.37
793,918,2024-07-16T18:18:39,cancelled,406.3
794,820,2024-06-17T21:03:19,completed,1379.12
795,3862,2024-05-04T19:11:55,completed,457.0
796,4885,2024-03-19T01:21:15,completed,480.97
797,1488,2024-07-15T03:39:20,completed,604.95
798,212,2023-12-17T19:12:39,completed,357.1
799,821,2023-12-20T13:09:19,completed,975.62
800,4942,2025-04-17T07:14:41,completed,451.93
801,1051,2025-04-11T08:42:00,completed,359.58
802,3915,2025-07-12T07:33:47,completed,264.72
803,674,2024-10-20T11:47:13,completed,480.54
804,2467,2024-01-28T07:08:35,completed,1469.55
805,3155,2024-09-09T11:40:50,completed,404.27
806,2643,2024-11-23T06:59:19,completed,316.21
807,4729,2025-07-22T17:47:27,completed,1122.33
808,3993,2025-11-03T19:54:47,completed,174.48
809,4253,2024-03-21T19:37:36,completed,970.22
810,911,2024-11-09T02:42:08,completed,784.04
811,4135,2025-03-28T07:19:17,completed,693.46
812,1628,2024-09-19T21:14:50,completed,283.63
813,4347,2025-02-01T10:45:59,completed,431.96
814,1357,2024-03-29T02:10:42,completed,1517.03
815,3284,2025-03-03T09:57:46,completed,1065.9
816,2553,2024-11-07T03:14:41,completed,346.02
817,1313,2025-07-09T06:38:13,completed,794.52
818,1585,2024-07-29T02:53:41,completed,425.19
819,3289,2024-02-19T20:23:54,completed,488.38
820,89,2025-11-24T21:01:33,completed,316.13
821,3860,2024-06-27T15:16:06,completed,372.74
822,3723,2024-11-16T07:17:11,completed,520.22
823,3822,2024-06-29T11:57:33,completed,398.26
824,2385,2024-04-29T18:47:16,completed,301.53
825,2971,2025-05-29T18:12:50,completed,1020.69
826,2296,2025-03-13T06:39:35,completed,385.74
827,2922,2024-11-14T06:38:14,completed,294.96
828,1814,2024-07-06T08:15:05,completed,1661.52
829,3079,2024-04-02T16:35:06,completed,1012.23
830,1955,2025-02-25T16:40:28,completed,585.49
831,3607,2024-03-06T23:58:02,completed,202.35
832,3538,2024-08-04T21:23:09,completed,317.11
833,2695,2023-12-11T07:58:31,completed,1124.09
834,2267,2024-03-03T09:49:50,completed,319.23
835,1316,2024-01-07T21:07:59,completed,780.31
836,4095,2025-10-02T03:41:30,completed,403.55
837,1865,2024-08-07T18:59:55,completed,321.53
838,2564,2025-01-30T08:38:07,completed,307.84
839,3587,2024-12-02T17:42:19,completed,467.75
840,4592,2024-09-09T15:13:44,completed,349.34
841,1628,2024-03-17T06:21:11,completed,583.98
842,2899,2024-07-30T00:55:25,completed,1535.8
843,1842,2025-09-04T05:50:43,completed,496.38
844,216,2025-06-09T19:00:19,completed,270.71
845,2432,2024-09-14T10:56:12,completed,222.28
846,4558,2025-01-28T11:00:05,completed,261.69
847,3274,2023-12-17T22:35:43,completed,1088.89
848,1923,2025-03-30T15:15:15,completed,164.22
849,2023,2024-10-30T11:04:28,completed,1179.57
850,4158,2025-04-13T04:19:18,completed,608.06
851,2854,2024-08-05T17:31:41,completed,263.05
852,3588,2024-09-30T09:14:44,completed,47.85
853,3674,2024-04-14T10:01:11,completed,354.62
854,523,2024-08-07T20:20:56,completed,129.75
855,226,2025-03-18T08:33:59,completed,71.01
856,3247,2025-09-07T13:25:29,completed,155.81
857,1906,2025-07-10T21:13:24,completed,1173.87
858,2936,2023-12-24T23:38:55,completed,368.58
859,4928,2025-04-11T01:51:11,completed,1477.39
860,3124,2024-07-04T21:41:35,completed,159.04
861,1454,2024-08-05T19:57:01,completed,855.45
862,771,2025-02-09T11:45:05,completed,280.78
863,3057,2025-07-07T17:54:35,completed,166.8
864,2509,2025-02-11T18:02:56,completed,839.69
865,795,2023-12-28T18:00:44,completed,941.13
866,3647,2025-10-14T05:02:28,completed,795.72
867,986,2024-12-29T14:49:26,completed,343.1
868,4835,2024-01-10T13:10:45,completed,1437.02
869,3670,2025-06-11T13:25:20,cancelled,929.81
870,3312,2025-06-07T06:46:29,completed,422.58
871,4843,2025-06-04T11:33:07,completed,456.37
872,4613,2024-03-09T14:03:47,completed,323.38
873,2315,2024-12-17T22:36:42,completed,315.04
874,3312,2024-01-16T18:39:32,completed,164.15
875,3966,2025-11-17T03:27:55,completed,386.57
876,452,2024-01-19T21:32:12,completed,446.59
877,4680,2024-03-15T20:01:36,completed,117.02
878,4406,2024-03-24T21:21:24,completed,445.21
879,367,2024-02-15T14:01:36,cancelled,114.68
880,2624,2025-01-07T05:13:30,completed,308.44
881,371,2024-04-03T01:32:41,cancelled,148.77
882,1970,2025-11-27T09:02:51,completed,2015.16
883,2017,2025-06-04T15:05:16,completed,287.42
884,2538,2024-05-28T16:51:34,completed,822.47
885,4000,2024-02-07T12:16:19,completed,349.52
886,3680,2025-07-06T07:45:45,completed,99.98
887,4399,2024-09-03T00:40:58,completed,1616.15
888,979,2024-08-31T12:21:41,completed,1159.45
889,1874,2024-08-16T19:36:41,completed,404.17
890,1981,2024-01-30T04:47:48,completed,300.52
891,337,2024-10-13T16:05:20,completed,109.16
892,2605,2024-08-21T00:33:19,completed,475.46
893,1438,2025-07-03T08:45:36,completed,193.12
894,2391,2024-01-21T04:53:20,completed,330.72
895,3596,2024-12-14T15:55:41,completed,266.64
896,4562,2024-10-04T06:51:57,completed,343.96
897,3359,2025-01-24T13:30:04,completed,466.74
898,3035,2024-01-15T10:27:25,completed,506.67
899,289,2025-01-08T16:37:13,completed,481.66
900,4682,2024-10-16T13:16:10,completed,455.57
901,1947,2025-04-09T16:15:23,completed,1122.11
902,4395,2025-08-02T13:29:54,completed,91.3
903,3183,2024-09-30T17:40:49,returned,1304.54
904,3296,2025-05-20T15:55:17,completed,655.81
905,3183,2024-03-27T12:59:59,completed,363.04
906,1687,2025-01-26T21:10:00,completed,622.33
907,3796,2025-08-28T06:50:56,completed,215.69
908,3706,2024-02-05T15:47:58,completed,696.09
909,1284,2025-08-21T16:44:12,completed,884.4
910,4616,2024-05-07T03:23:37,completed,229.54
911,1070,2024-11-10T12:30:00,completed,616.2
912,290,2024-03-30T16:59:25,completed,887.53
913,2567,2024-02-25T16:17:18,cancelled,110.44
914,541,2025-07-12T14:50:29,completed,768.8
915,1246,2025-11-05T02:04:13,completed,83.35
916,4525,2025-10-02T20:58:44,completed,925.28
917,3645,2024-06-17T16:42:30,completed,192.79
918,1397,2024-05-22T18:51:36,completed,223.26
919,4686,2024-06-01T00:07:06,completed,1418.19
920,2459,2024-01-11T01:23:21,completed,1983.17
921,681,2025-04-11T23:03:34,completed,1180.33
922,2610,2025-05-12T01:39:39,cancelled,135.24
923,3547,2025-02-03T07:52:57,completed,331.41
924,2728,2023-12-16T23:28:44,completed,368.65
925,158,2024-01-07T22:14:40,completed,22.81
926,2215,2025-04-10T12:27:39,completed,496.86
927,3478,2025-09-12T20:33:22,completed,134.49
928,1581,2025-05-22T18:16:29,completed,337.54
929,2611,2024-05-21T07:53:01,completed,1302.55
930,716,2024-12-03T23:22:38,completed,173.86
931,577,2023-12-31T02:11:08,completed,1009.44
932,1000,2023-12-30T22:06:14,completed,45.17
933,752,2024-05-16T06:21:40,completed,120.37
934,410,2025-07-09T07:52:14,completed,240.64
935,1617,2024-05-26T21:05:26,completed,147.59
936,4849,2024-03-25T17:07:54,completed,44.38
937,1620,2025-10-04T06:52:13,completed,1648.63
938,1331,2024-03-14T02:18:05,completed,385.01
939,2825,2024-12-20T23:26:54,completed,686.7
940,2306,2024-08-02T07:02:10,completed,451.83
941,495,2024-08-05T00:07:03,completed,823.24
942,723,2024-09-24T03:52:59,completed,1202.39
943,2614,2025-07-07T08:03:42,completed,653.17
944,1559,2025-04-03T20:40:04,completed,235.15
945,3782,2025-05-01T18:29:47,completed,784.05
946,3159,2024-09-30T14:17:56,completed,193.82
947,1224,2023-12-13T02:50:29,completed,906.3
948,1238,2024-12-28T11:34:51,completed,238.78
949,2220,2025-07-14T18:31:35,completed,415.74
950,4501,2024-07-10T03:09:30,completed,219.26
951,1310,2024-12-14T11:40:11,completed,420.23
952,1159,2023-12-16T10:12:18,completed,642.46
953,999,2025-05-01T06:55:17,completed,404.53
954,1050,2025-06-05T07:38:54,completed,2230.94
955,2299,2025-05-22T15:14:08,completed,451.42
956,2637,2024-10-15T10:54:24,completed,298.45
957,1942,2025-01-28T09:12:40,completed,14.6
958,4186,2024-01-19T22:47:00,completed,45.25
959,4022,2023-12-29T07:57:59,completed,586.46
960,484,2024-05-01T14:28:40,completed,413.29
961,3954,2025-02-28T04:06:33,completed,700.78
962,1542,2023-12-26T03:04:53,cancelled,34.98
963,1597,2024-05-08T08:53:06,completed,214.38
964,90,2024-05-24T10:11:25,completed,327.56
965,3453,2025-02-22T18:56:03,completed,678.33
966,3130,2024-12-13T21:27:40,completed,468.77
967,3736,2023-12-03T17:13:06,completed,494.33
968,2675,2024-08-25T12:49:56,completed,381.28
969,209,2025-05-26T06:50:24,completed,453.52
970,4634,2024-01-29T18:53:34,completed,360.05
971,1081,2025-02-21T21:23:07,completed,831.42
972,3381,2025-10-12T22:58:44,completed,264.72
973,3244,2024-09-09T02:06:35,completed,454.02
974,945,2024-12-27T15:06:25,completed,673.39
975,1795,2025-10-26T02:36:52,completed,1208.51
976,4033,2025-09-02T02:15:08,completed,143.47
977,4027,2024-04-03T16:24:37,completed,624.39
978,4393,2024-10-01T15:53:17,completed,698.59
979,4978,2024-05-11T10:21:51,completed,63.99
980,2338,2024-03-25T10:08:36,completed,258.34
981,3324,2025-01-17T15:56:24,completed,745.38
982,1685,2023-12-03T20:54:05,completed,346.43
983,1756,2025-11-08T00:27:55,completed,768.45
984,2068,2025-03-29T16:41:16,completed,94.55
985,2736,2025-06-28T05:47:12,completed,618.84
986,2036,2025-03-25T21:34:12,completed,623.08
987,92,2024-07-03T17:53:04,cancelled,882.85
